id,run_id,item_code,colour,category,buffer_req,min_production,production_plan,release_week,w1,w2,w3,w4
89546,29,129-D,IVORY,Cocks Standard,12,0,0,,0,0,0,0
89547,29,129-D,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89548,29,129-D,PINK,Cocks Standard,0,0,0,,0,0,0,0
89549,29,129-D,WHITE,Cocks Standard,95,61.33,93,,0,0,0,0
89550,29,129-DB,BLACK,Cocks Standard,60,29,49,,0,0,0,0
89551,29,129-E,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89552,29,129-E,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89553,29,129-E,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89554,29,129-E,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89555,29,129-E,PINK,Cocks Standard,0,0,0,,0,0,0,0
89556,29,129-E,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89557,29,129-EB,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89558,29,129-EB,WHITE,Cocks Standard,180,93,153,,0,0,0,0
89559,29,129-H,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89560,29,129-H,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89561,29,129-H,IVORY,Cocks Standard,48,0,0,,0,0,0,0
89562,29,129-H,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89563,29,129-H,PINK,Cocks Standard,0,0,0,,0,0,0,0
89564,29,129-H,WHITE,Cocks Standard,480,180,340,,0,0,0,0
89565,29,129-I,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89566,29,129-I,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89567,29,129-K,WHITE,Cocks Standard,108,72,119,,0,0,0,0
89568,29,129-L,WHITE,Cocks Standard,85.01,45.67,74.01,,0,0,0,0
89569,29,129-LS,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89570,29,129-LSB,BLUE,Cocks Standard,0,0,0,,0,0,0,0
89571,29,129-N,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89572,29,129-N,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89573,29,129-O,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89574,29,129-O,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89575,29,129-O,IVORY,Cocks Standard,48,0,0,,0,0,0,0
89576,29,129-O,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89577,29,129-O,PINK,Cocks Standard,0,0,0,,0,0,0,0
89578,29,129-O,WHITE,Cocks Standard,1176,216,608,,0,0,0,0
89579,29,129-P,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89580,29,129-P,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89581,29,129-P,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89582,29,129-P,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89583,29,129-P,PINK,Cocks Standard,0,0,0,,0,0,0,0
89584,29,129-P,WHITE,Cocks Standard,36,10,22,,0,0,0,0
89585,29,129-Q,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89586,29,129-Q,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89587,29,129-Q,IVORY,Cocks Standard,27,0,0,,0,0,0,0
89588,29,129-Q,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89589,29,129-Q,PINK,Cocks Standard,0,0,0,,0,0,0,0
89590,29,129-Q,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89591,29,129-R,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89592,29,129-R,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89593,29,129-R,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89594,29,129-R,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89595,29,129-R,PINK,Cocks Standard,0,0,0,,0,0,0,0
89596,29,129-R,WHITE,Cocks Standard,15,6,11,,0,0,0,0
89597,29,129-S,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89598,29,129-S,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89599,29,129-S,IVORY,Cocks Standard,60,0,0,,0,0,0,0
89600,29,129-S,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89601,29,129-S,PINK,Cocks Standard,0,0,0,,0,0,0,0
89602,29,129-S,WHITE,Cocks Standard,228,152,230,,0,0,0,0
89603,29,129-U,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89604,29,129-U,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89605,29,129-U,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89606,29,129-U,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89607,29,129-U,PINK,Cocks Standard,0,0,0,,0,0,0,0
89608,29,129-U,WHITE,Cocks Standard,24,1,9,,0,0,0,0
89609,29,129-V,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89610,29,129-V,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89611,29,129-V,IVORY,Cocks Standard,12,0,0,,0,0,0,0
89612,29,129-V,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89613,29,129-V,PINK,Cocks Standard,0,0,0,,0,0,0,0
89614,29,129-V,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89615,29,129.0,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89616,29,129.0,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89617,29,129.0,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89618,29,129.0,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89619,29,129.0,PINK,Cocks Standard,0,0,0,,0,0,0,0
89620,29,129.0,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89621,29,1291.0,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89622,29,1291.0,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89623,29,1291.0,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89624,29,1291.0,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89625,29,1291.0,PINK,Cocks Standard,0,0,0,,0,0,0,0
89626,29,1291.0,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89627,29,130-A,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89628,29,130-AB,.,Cocks Standard,0,0,0,,0,0,0,0
89629,29,130-AP,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89630,29,130-AP,WHITE,Cocks Standard,75,28,53,,0,0,0,0
89631,29,130-AS,IVORY,Cocks Standard,180,60,120,,0,0,0,0
89632,29,130-AS,WHITE,Cocks Standard,0,0,8,,0,0,0,0
89633,29,130-B,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89634,29,130-B,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89635,29,130-B,IVORY,Cocks Standard,75,22,47,,0,0,0,0
89636,29,130-B,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89637,29,130-B,PINK,Cocks Standard,0,0,0,,0,0,0,0
89638,29,130-B,WHITE,Cocks Standard,335,184.33,296,,0,0,0,0
89639,29,130-C,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89640,29,130-C,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89641,29,130-C,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89642,29,130-C,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89643,29,130-C,PINK,Cocks Standard,0,0,0,,0,0,0,0
89644,29,130-C,WHITE,Cocks Standard,594,297,495,,0,0,0,0
89645,29,130-D,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89646,29,130-D,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89647,29,130-D,IVORY,Cocks Standard,15,0,3,,0,0,0,0
89648,29,130-D,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89649,29,130-D,PINK,Cocks Standard,0,0,0,,0,0,0,0
89650,29,130-D,WHITE,Cocks Standard,30,20,67,,0,0,0,0
89651,29,130-DB,BLACK,Cocks Standard,90,38,68,,0,0,0,0
89652,29,130-E,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89653,29,130-E,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89654,29,130-E,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89655,29,130-E,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89656,29,130-E,PINK,Cocks Standard,0,0,0,,0,0,0,0
89657,29,130-E,WHITE,Cocks Standard,383.51,141.67,269.51,,0,0,0,0
89658,29,130-EB,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89659,29,130-EB,WHITE,Cocks Standard,120,8,48,,0,0,0,0
89660,29,130-H,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89661,29,130-H,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89662,29,130-H,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89663,29,130-H,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89664,29,130-H,PINK,Cocks Standard,0,0,0,,0,0,0,0
89665,29,130-H,WHITE,Cocks Standard,33,0,0,,0,0,0,0
89666,29,130-I,IVORY,Cocks Standard,66,44,66,,0,0,0,0
89667,29,130-I,WHITE,Cocks Standard,97.5,34,66.5,,0,0,0,0
89668,29,130-K,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89669,29,130-L,WHITE,Cocks Standard,181.5,91,151.5,,0,0,0,0
89670,29,130-LS,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89671,29,130-LSB,BLUE,Cocks Standard,0,0,0,,0,0,0,0
89672,29,130-N,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89673,29,130-N,WHITE,Cocks Standard,15,8,13,,0,0,0,0
89674,29,130-O,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89675,29,130-O,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89676,29,130-O,IVORY,Cocks Standard,150,0,0,,0,0,0,0
89677,29,130-O,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89678,29,130-O,PINK,Cocks Standard,0,0,0,,0,0,0,0
89679,29,130-O,WHITE,Cocks Standard,1510.01,584.67,1088.01,,0,0,0,0
89680,29,130-P,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89681,29,130-P,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89682,29,130-P,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89683,29,130-P,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89684,29,130-P,PINK,Cocks Standard,0,0,0,,0,0,0,0
89685,29,130-P,WHITE,Cocks Standard,33,0,0,,0,0,0,0
89686,29,130-Q,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89687,29,130-Q,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89688,29,130-Q,IVORY,Cocks Standard,114,76,147,,0,0,0,0
89689,29,130-Q,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89690,29,130-Q,PINK,Cocks Standard,0,0,0,,0,0,0,0
89691,29,130-Q,WHITE,Cocks Standard,165,110,228,,0,0,0,0
89692,29,130-R,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89693,29,130-R,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89694,29,130-R,IVORY,Cocks Standard,83,25.33,53,,0,0,0,0
89695,29,130-R,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89696,29,130-R,PINK,Cocks Standard,0,0,0,,0,0,0,0
89697,29,130-R,WHITE,Cocks Standard,33.49,0,0,,0,0,0,0
89698,29,130-RN,IVORY,Cocks Standard,49.01,31.67,48.01,,0,0,0,0
89699,29,130-RN,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89700,29,130-S,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89701,29,130-S,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89702,29,130-S,IVORY,Cocks Standard,120,38,78,,0,0,0,0
89703,29,130-S,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89704,29,130-S,PINK,Cocks Standard,0,0,0,,0,0,0,0
89705,29,130-S,WHITE,Cocks Standard,270,172,262,,0,0,0,0
89706,29,130-U,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89707,29,130-U,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89708,29,130-U,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89709,29,130-U,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89710,29,130-U,PINK,Cocks Standard,0,0,0,,0,0,0,0
89711,29,130-U,WHITE,Cocks Standard,45,24,39,,0,0,0,0
89712,29,130-V,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89713,29,130-V,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89714,29,130-V,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89715,29,130-V,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89716,29,130-V,PINK,Cocks Standard,0,0,0,,0,0,0,0
89717,29,130-V,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89718,29,130.0,BLUE,Cocks Standard,0,0,0,,0,0,0,0
89719,29,130.0,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89720,29,130.0,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89721,29,130.0,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89722,29,130.0,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89723,29,130.0,PINK,Cocks Standard,0,0,0,,0,0,0,0
89724,29,130.0,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89725,29,131-A,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89726,29,131-A,WHITE,Cocks Standard,60,23,43,,0,0,0,0
89727,29,131-AB,.,Cocks Standard,0,0,0,,0,0,0,0
89728,29,131-C,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89729,29,131-C,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89730,29,131-C,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89731,29,131-C,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89732,29,131-C,PINK,Cocks Standard,0,0,0,,0,0,0,0
89733,29,131-C,WHITE,Cocks Standard,600.5,333.33,533.5,,0,0,0,0
89734,29,131-D,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89735,29,131-DB,BLACK,Cocks Standard,0,0,0,,0,0,0,0
89736,29,131-DG,.,Cocks Standard,0,0,0,,0,0,0,0
89737,29,131-DP,PEACH,Cocks Standard,0,0,0,,0,0,0,0
89738,29,131-DR,R BLUE,Cocks Standard,0,0,0,,0,0,0,0
89739,29,131-DW,.,Cocks Standard,0,0,0,,0,0,0,0
89740,29,131-H,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89741,29,131-H,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89742,29,131-H,IVORY,Cocks Standard,60,0,0,,0,0,0,0
89743,29,131-H,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89744,29,131-H,PINK,Cocks Standard,0,0,0,,0,0,0,0
89745,29,131-H,WHITE,Cocks Standard,180,0,41,,0,0,0,0
89746,29,131-I,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89747,29,131-I,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89748,29,131-K,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89749,29,131-L,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89750,29,131-LS,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89751,29,131-LSB,BLUE,Cocks Standard,0,0,0,,0,0,0,0
89752,29,131-N,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89753,29,131-N,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89754,29,131-N,IVORY,Cocks Standard,210,140,309,,0,0,0,0
89755,29,131-N,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89756,29,131-N,PINK,Cocks Standard,0,0,0,,0,0,0,0
89757,29,131-N,WHITE,Cocks Standard,540,215,395,,0,0,0,0
89758,29,131-NP,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89759,29,131-NP,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89760,29,131-NP,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89761,29,131-NP,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89762,29,131-NP,PINK,Cocks Standard,0,0,0,,0,0,0,0
89763,29,131-NP,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89764,29,131-O,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89765,29,131-O,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89766,29,131-O,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89767,29,131-O,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89768,29,131-O,PINK,Cocks Standard,0,0,0,,0,0,0,0
89769,29,131-O,WHITE,Cocks Standard,270,115,205,,0,0,0,0
89770,29,131-P,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89771,29,131-P,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89772,29,131-P,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89773,29,131-P,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89774,29,131-P,PINK,Cocks Standard,0,0,0,,0,0,0,0
89775,29,131-P,WHITE,Cocks Standard,60,8,28,,0,0,0,0
89776,29,131.0,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89777,29,131.0,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89778,29,131.0,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89779,29,131.0,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89780,29,131.0,PINK,Cocks Standard,0,0,0,,0,0,0,0
89781,29,131.0,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89782,29,1311-C,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89783,29,1311-C,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89784,29,1311-C,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89785,29,1311-C,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89786,29,1311-C,PINK,Cocks Standard,0,0,0,,0,0,0,0
89787,29,1311-C,WHITE,Cocks Standard,915,511,816,,0,0,0,0
89788,29,1311-H,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89789,29,1311-H,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89790,29,1311-H,IVORY,Cocks Standard,240,0,11,,0,0,0,0
89791,29,1311-H,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89792,29,1311-H,PINK,Cocks Standard,0,0,0,,0,0,0,0
89793,29,1311-H,WHITE,Cocks Standard,300,200,357,,0,0,0,0
89794,29,1311-K,WHITE,Cocks Standard,60,40,116,,0,0,0,0
89795,29,1311-N,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89796,29,1311-N,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89797,29,1311-N,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89798,29,1311-N,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89799,29,1311-N,PINK,Cocks Standard,0,0,0,,0,0,0,0
89800,29,1311-N,WHITE,Cocks Standard,90.5,10.33,40.5,,0,0,0,0
89801,29,1311.0,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89802,29,1311.0,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89803,29,1311.0,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89804,29,1311.0,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89805,29,1311.0,PINK,Cocks Standard,0,0,0,,0,0,0,0
89806,29,1311.0,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89807,29,132-A,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89808,29,132-A,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89809,29,132-AB,.,Cocks Standard,0,0,0,,0,0,0,0
89810,29,132-AP,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89811,29,132-AP,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89812,29,132-AS,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89813,29,132-AS,WHITE,Cocks Standard,0,0,93,,0,0,0,0
89814,29,132-B,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89815,29,132-B,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89816,29,132-B,IVORY,Cocks Standard,25.99,0,2.99,,0,0,0,0
89817,29,132-B,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89818,29,132-B,PINK,Cocks Standard,0,0,0,,0,0,0,0
89819,29,132-B,WHITE,Cocks Standard,32.51,0,10.51,,0,0,0,0
89820,29,132-C,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89821,29,132-C,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89822,29,132-C,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89823,29,132-C,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89824,29,132-C,PINK,Cocks Standard,0,0,0,,0,0,0,0
89825,29,132-C,WHITE,Cocks Standard,1371.5,914.33,1822.5,,0,0,0,0
89826,29,132-D,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89827,29,132-D,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89828,29,132-D,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89829,29,132-D,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89830,29,132-D,PINK,Cocks Standard,0,0,0,,0,0,0,0
89831,29,132-D,WHITE,Cocks Standard,13.01,0,0,,0,0,0,0
89832,29,132-DB,BLACK,Cocks Standard,0,0,9,,0,0,0,0
89833,29,132-E,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89834,29,132-E,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89835,29,132-E,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89836,29,132-E,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89837,29,132-E,PINK,Cocks Standard,0,0,0,,0,0,0,0
89838,29,132-E,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89839,29,132-EB,WHITE,Cocks Standard,58.5,15,34.5,,0,0,0,0
89840,29,132-H,BURGUNDY,Cocks Standard,260,173.33,728,,0,0,0,0
89841,29,132-H,IVORY,Cocks Standard,338,0,95,,0,0,0,0
89842,29,132-H,PINK,Cocks Standard,0,0,0,,0,0,0,0
89843,29,132-H,WHITE,Cocks Standard,682.5,455,1449.5,,0,0,0,0
89844,29,132-I,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89845,29,132-I,WHITE,Cocks Standard,6.5,0,0,,0,0,0,0
89846,29,132-K,WHITE,Cocks Standard,338,225.33,591,,0,0,0,0
89847,29,132-L,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89848,29,132-L,WHITE,Cocks Standard,32.51,0,0,,0,0,0,0
89849,29,132-LS,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89850,29,132-LSB,BLUE,Cocks Standard,0,0,0,,0,0,0,0
89851,29,132-LST,.,Cocks Standard,0,0,0,,0,0,0,0
89852,29,132-LSTB,BLUE,Cocks Standard,0,0,0,,0,0,0,0
89853,29,132-N,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89854,29,132-N,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89855,29,132-O,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89856,29,132-O,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89857,29,132-O,IVORY,Cocks Standard,65,0,0,,0,0,0,0
89858,29,132-O,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89859,29,132-O,PINK,Cocks Standard,0,0,0,,0,0,0,0
89860,29,132-O,WHITE,Cocks Standard,481.01,320.67,491.01,,0,0,0,0
89861,29,132-OT,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89862,29,132-OT,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89863,29,132-OT,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89864,29,132-OT,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89865,29,132-OT,PINK,Cocks Standard,0,0,0,,0,0,0,0
89866,29,132-OT,WHITE,Cocks Standard,315,155,260,,0,0,0,0
89867,29,132-P,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89868,29,132-P,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89869,29,132-P,IVORY,Cocks Standard,0,0,4,,0,0,0,0
89870,29,132-P,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89871,29,132-P,PINK,Cocks Standard,0,0,0,,0,0,0,0
89872,29,132-P,WHITE,Cocks Standard,71.51,47.67,74.51,,0,0,0,0
89873,29,132-Q,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89874,29,132-Q,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89875,29,132-Q,IVORY,Cocks Standard,51.5,25.33,42.5,,0,0,0,0
89876,29,132-Q,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89877,29,132-Q,PINK,Cocks Standard,0,0,0,,0,0,0,0
89878,29,132-Q,WHITE,Cocks Standard,30,0,0,,0,0,0,0
89879,29,132-R,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89880,29,132-R,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89881,29,132-R,IVORY,Cocks Standard,110.51,0,0,,0,0,0,0
89882,29,132-R,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89883,29,132-R,PINK,Cocks Standard,0,0,0,,0,0,0,0
89884,29,132-R,WHITE,Cocks Standard,52.01,28.67,46.01,,0,0,0,0
89885,29,132-S,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89886,29,132-S,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89887,29,132-S,IVORY,Cocks Standard,91.01,0,0,,0,0,0,0
89888,29,132-S,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89889,29,132-S,PINK,Cocks Standard,0,0,0,,0,0,0,0
89890,29,132-S,WHITE,Cocks Standard,208.01,90.67,160.01,,0,0,0,0
89891,29,132-T,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89892,29,132-T,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89893,29,132-T,IVORY,Cocks Standard,3150,2100,3187,,0,0,0,0
89894,29,132-T,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89895,29,132-T,PINK,Cocks Standard,0,0,0,,0,0,0,0
89896,29,132-T,WHITE,Cocks Standard,1412.51,941.67,2038.51,,0,0,0,0
89897,29,132-U,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89898,29,132-U,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89899,29,132-U,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89900,29,132-U,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89901,29,132-U,PINK,Cocks Standard,0,0,0,,0,0,0,0
89902,29,132-U,WHITE,Cocks Standard,32.51,10.67,21.51,,0,0,0,0
89903,29,132-V,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89904,29,132-V,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89905,29,132-V,IVORY,Cocks Standard,0,0,0,,0,0,0,0
89906,29,132-V,M GREEN,Cocks Standard,0,0,0,,0,0,0,0
89907,29,132-V,PINK,Cocks Standard,0,0,0,,0,0,0,0
89908,29,132-V,WHITE,Cocks Standard,0,0,0,,0,0,0,0
89909,29,132.0,BURGUNDY,Cocks Standard,0,0,0,,0,0,0,0
89910,29,132.0,GREEN,Cocks Standard,0,0,0,,0,0,0,0
89911,29,132.0,IVORY,Cocks Standard,0,0,0,,0,0,0,0
