id,run_id,item_code,colour,category,avg_3mo_sale,buffer_multiplier,stock_open,produced_to_date,stock_now,pending_at_plan,pending_now,pending_last_month,original_plan,original_week,buffer_req_rev,plan_rev,remaining_to_produce,delta_new_orders,delta_production,delta_net,cover_now,new_week,w1_rev,w2_rev,w3_rev,w4_rev,status,is_new_item,kg_rev,remaining_kg
80,1,C93,,CPVC Fitting,2942,1.23,0,0,0,0,0,623,5036,1,3618.66,4241.66,4241.66,0,0,-794.34,0,,0,0,0,0,unfulfillable,0,0,0
81,1,C23,,CPVC Fitting,1876,1.23,0,0,0,0,0,1085,3899,1,2307.48,3392.48,3392.48,0,0,-506.52,0,,0,0,0,0,unfulfillable,0,0,0
82,1,C732,,CPVC Fitting,1975,1.23,0,0,0,0,0,1907,4869.5,1,2429.25,4336.25,4336.25,0,0,-533.25,0,,0,0,0,0,unfulfillable,0,0,0
83,1,C92,,CPVC Fitting,433,1.23,1454,0,1454,0,0,0,0,,532.59,0,0,0,0,0,3.36,,0,0,0,0,replenished,0,0,0
84,1,C13,,CPVC Fitting,1887,1.23,3949,0,3949,0,0,0,0,,2321.01,0,0,0,0,0,2.09,,0,0,0,0,replenished,0,0,0
85,1,C73,,CPVC Fitting,1568,1.23,0,0,0,0,0,1248,3600,1,1928.64,3176.64,3176.64,0,0,-423.36,0,,0,0,0,0,unfulfillable,0,0,0
86,1,C22L,,CPVC Fitting,1440,1.23,0,0,0,0,0,1451,3611,1,1771.2,3222.2,3222.2,0,0,-388.8,0,,0,0,0,0,unfulfillable,0,0,0
87,1,PC1,,CPVC Fitting,0,1.23,4600,0,4600,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,replenished,0,0,0
88,1,C51,,CPVC Fitting,167,1.23,801,0,801,0,0,0,0,,205.41,0,0,0,0,0,4.8,,0,0,0,0,replenished,0,0,0
89,1,C22,,CPVC Fitting,1706,1.23,192,0,192,0,0,0,2367,1,2098.38,1906.38,1906.38,0,0,-460.62,0.11,,0,0,0,0,unfulfillable,0,0,0
90,1,C65,,CPVC Fitting,1207,1.23,114,0,114,0,0,0,1696.5,1,1484.61,1370.61,1370.61,0,0,-325.89,0.09,,0,0,0,0,unfulfillable,0,0,0
91,1,C273,,CPVC Fitting,1257,1.23,0,0,0,0,0,57,1942.5,1,1546.11,1603.11,1603.11,0,0,-339.39,0,,0,0,0,0,unfulfillable,0,0,0
92,1,C843,,CPVC Fitting,1567,1.23,0,0,0,0,0,1459,3809.5,1,1927.41,3386.41,3386.41,0,0,-423.09,0,,0,0,0,0,unfulfillable,0,0,0
93,1,C272N,,CPVC Fitting,767,1.23,85,0,85,0,0,0,1065.5,1,943.41,858.41,858.41,0,0,-207.09,0.11,,0,0,0,0,unfulfillable,0,0,0
94,1,C320,,CPVC Fitting,400,1.23,690,0,690,0,0,0,0,,492,0,0,0,0,0,1.73,,0,0,0,0,replenished,0,0,0
95,1,C101,,CPVC Fitting,700,1.23,1337,0,1337,0,0,0,0,,861,0,0,0,0,0,1.91,,0,0,0,0,replenished,0,0,0
96,1,C731,,CPVC Fitting,1442,1.23,0,0,0,0,0,237,2400,1,1773.66,2010.66,2010.66,0,0,-389.34,0,,0,0,0,0,unfulfillable,0,0,0
97,1,C943,,CPVC Fitting,1050,1.23,0,0,0,0,0,28,1603,1,1291.5,1319.5,1319.5,0,0,-283.5,0,,0,0,0,0,unfulfillable,0,0,0
98,1,C504,,CPVC Fitting,838,1.23,0,0,0,0,0,292,1549,1,1030.74,1322.74,1322.74,0,0,-226.26,0,,0,0,0,0,unfulfillable,0,0,0
99,1,CM22,,CPVC Fitting,0,1.23,5,0,5,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,replenished,0,0,0
100,1,C46,,CPVC Fitting,649,1.23,813,0,813,0,0,0,160.5,4,798.27,0,0,0,0,-160.5,1.25,,0,0,0,0,replenished,0,0,0
101,1,C34,,CPVC Fitting,802,1.23,773,0,773,0,0,0,430,4,986.46,213.46,213.46,0,0,-216.54,0.96,,0,0,0,0,unfulfillable,0,0,0
102,1,C56,,CPVC Fitting,667,1.23,1006,0,1006,0,0,0,0,,820.41,0,0,0,0,0,1.51,,0,0,0,0,replenished,0,0,0
103,1,C242,,CPVC Fitting,339,1.23,0,0,0,0,0,24,532.5,1,416.97,440.97,440.97,0,0,-91.53,0,,0,0,0,0,unfulfillable,0,0,0
104,1,C604,,CPVC Fitting,950,1.23,1553,0,1553,0,0,0,0,,1168.5,0,0,0,0,0,1.63,,0,0,0,0,replenished,0,0,0
105,1,C321,,CPVC Fitting,457,1.23,1052,0,1052,0,0,0,0,,562.11,0,0,0,0,0,2.3,,0,0,0,0,replenished,0,0,0
106,1,C921,,CPVC Fitting,300,1.23,1884,0,1884,0,0,0,0,,369,0,0,0,0,0,6.28,,0,0,0,0,replenished,0,0,0
107,1,C82,,CPVC Fitting,203,1.23,1578,0,1578,0,0,0,0,,249.69,0,0,0,0,0,7.77,,0,0,0,0,replenished,0,0,0
108,1,C83,,CPVC Fitting,513,1.23,623,0,623,0,0,0,146.5,4,630.99,7.99,7.99,0,0,-138.51,1.21,,0,0,0,0,unfulfillable,0,0,0
109,1,C526,,CPVC Fitting,33,1.23,351,0,351,0,0,0,0,,40.59,0,0,0,0,0,10.64,,0,0,0,0,replenished,0,0,0
110,1,C703,,CPVC Fitting,433,1.23,1270,0,1270,0,0,0,0,,532.59,0,0,0,0,0,2.93,,0,0,0,0,replenished,0,0,0
111,1,C274N,,CPVC Fitting,875,1.23,0,0,0,0,0,551,1863.5,1,1076.25,1627.25,1627.25,0,0,-236.25,0,,0,0,0,0,unfulfillable,0,0,0
112,1,C842,,CPVC Fitting,653,1.23,269,0,269,0,0,0,710.5,2,803.19,534.19,534.19,0,0,-176.31,0.41,,0,0,0,0,unfulfillable,0,0,0
113,1,C221,,CPVC Fitting,0,1.23,1048,0,1048,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,replenished,0,0,0
114,1,C132,,CPVC Fitting,800,1.23,1986,0,1986,0,0,0,0,,984,0,0,0,0,0,2.48,,0,0,0,0,replenished,0,0,0
115,1,PP2,,CPVC Fitting,517,1.23,2336,0,2336,0,0,0,0,,635.91,0,0,0,0,0,4.52,,0,0,0,0,replenished,0,0,0
116,1,C90,,CPVC Fitting,133,1.23,1064,0,1064,0,0,0,0,,163.59,0,0,0,0,0,8,,0,0,0,0,replenished,0,0,0
117,1,PC3,,CPVC Fitting,500,1.23,4485,0,4485,0,0,0,0,,615,0,0,0,0,0,8.97,,0,0,0,0,replenished,0,0,0
118,1,PC33,,CPVC Fitting,0,1.23,5053,0,5053,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,replenished,0,0,0
119,1,C330,,CPVC Fitting,283,1.23,549,0,549,0,0,0,0,,348.09,0,0,0,0,0,1.94,,0,0,0,0,replenished,0,0,0
